AvgRating,Predictions,Accurate Prediction,BGGId,Name,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
1,0,False,170969,Gigamons,0,0,0,0,0,0,0,0
1,1,True,170980,Elven Castle,0,0,0,0,0,0,0,0
1,1,True,170984,Timeline: Sports et Loisirs,0,0,0,0,0,0,0,0
1,1,True,171011,Favor of the Pharaoh,0,0,0,1,0,0,0,0
0,0,True,171037,Doctor Panic,0,0,0,0,0,0,0,0
0,0,True,171087,Jenga Quake,0,0,0,0,0,0,0,0
0,0,True,171090,Monopoly Junior: Disney Frozen,0,0,0,0,0,0,0,0
1,1,True,171110,Cosmic Run,0,0,0,0,0,0,0,0
1,1,True,171124,Hero's Journey Home,0,0,0,0,0,0,0,0
0,0,True,171126,Clue: Supernatural,0,0,0,0,0,0,0,0
0,0,True,171129,Spinderella,0,0,0,0,0,0,0,1
1,1,True,171131,Captain Sonar,1,0,0,0,0,0,1,0
0,0,True,171136,Pingo Pingo,0,0,0,0,0,0,0,0
1,1,True,171199,Munchkin Legends Deluxe,0,0,0,0,0,0,0,0
0,0,True,171211,Muertoons,0,0,0,0,0,0,0,0
0,0,True,171221,Kniffel Kids,0,0,0,0,0,0,0,0
1,1,True,171226,Starfighter,0,1,0,0,0,0,0,0
1,1,True,171233,The Big Book of Madness,0,1,0,0,0,0,0,0
1,1,True,171234,Skulldug!,0,0,0,0,0,0,0,0
1,1,True,171258,Cabaret,0,0,0,0,0,0,0,0
1,1,True,171261,Hocus,0,0,0,0,0,0,0,0
1,1,True,171273,FUSE,0,0,0,1,0,0,0,0
1,1,True,171278,Victory Roads,0,0,1,0,0,0,0,0
0,0,True,171339,Entropy,0,1,0,1,0,0,0,0
1,1,True,171351,Random Encounters,0,0,0,0,0,0,0,0
1,1,True,171356,Argonauts,1,0,0,0,0,0,0,0
0,0,True,171369,Schlafmütze,0,0,0,0,0,0,0,0
0,0,True,171385,Shuffle My Little Pony,0,0,0,0,0,0,0,0
0,0,True,171411,Bubble Bomb,0,0,0,0,0,0,0,0
1,1,True,171419,My First Bohnanza,0,0,0,0,0,0,0,0
0,0,True,171424,Kakerlakak,0,0,0,0,0,0,0,0
0,0,True,171430,Do Not Forsake Me (Oh My Darling),0,0,0,0,0,0,0,0
0,0,True,171431,The Maiden in the Forest,0,0,0,0,0,0,0,0
0,0,True,171447,Bad Bunnies,0,0,0,0,0,0,0,0
0,0,True,171475,Särge schubsen,0,0,0,0,0,0,0,0
1,1,True,171479,Commissioned,1,0,0,0,0,0,0,0
0,0,True,171489,Qwirkle Cards,0,0,0,0,0,0,0,0
0,1,False,171492,Vienna,0,0,0,1,0,0,0,0
0,0,True,171494,Kniffel Master,0,0,0,0,0,0,0,0
1,1,True,171499,Cacao,0,0,0,1,0,0,0,0
1,1,True,171500,El Dorado Canyon,0,0,0,0,0,0,0,0
0,0,True,171540,Mount Pingo,0,0,0,0,0,0,0,0
0,0,True,171541,Flying Kiwis,0,0,0,1,0,0,0,1
0,0,True,171542,Gum Gum Machine,0,0,0,0,0,0,0,0
0,0,True,171543,Pronto,0,0,0,0,0,0,0,0
1,1,True,171544,Think Str8!,0,0,0,1,0,0,0,0
0,0,True,171547,Tornado Ellie,0,0,0,0,0,0,0,0
0,0,True,171548,Bermuda,0,0,0,0,0,0,0,0
1,1,True,171579,Dwarves Inc.,0,0,0,0,0,0,0,0
0,0,True,171620,Thieves!,0,0,0,0,0,0,0,0
1,1,True,171623,The Voyages of Marco Polo,0,1,0,0,0,0,0,0
0,0,True,171626,Lotti Karotti: Das Hasenrennen,0,0,0,0,0,0,0,0
1,0,False,171630,Drakon (Fourth Edition),1,0,0,1,0,0,0,0
1,1,True,171662,Neanderthal,1,0,0,0,0,0,0,0
0,0,True,171663,Attila,0,1,0,0,0,1,0,0
0,0,True,171665,Scotland Yard Junior,0,0,0,0,0,0,0,0
1,1,True,171668,The Grizzled,1,0,0,0,0,0,0,0
1,1,True,171669,Discoveries: The Journals of Lewis & Clark,0,1,0,0,0,0,0,0
0,0,True,171672,Why First?,0,0,0,1,0,0,1,0
1,1,True,171708,Holdfast: Korea 1950-51,0,0,1,0,0,0,0,0
1,1,True,171721,Micro Rome,0,0,0,0,0,0,0,0
1,1,True,171726,Project: ELITE,1,0,0,0,0,0,0,0
1,1,True,171742,"Lion of Judah: The War for Ethiopia, 1935-1941",0,0,1,0,0,0,0,0
0,0,True,171775,Dexikon,0,0,0,0,0,0,0,0
0,0,True,171779,GemPacked Cards,0,0,0,1,0,0,0,0
1,1,True,171835,Posthuman,1,0,0,0,0,0,0,0
0,0,True,171862,Vikings: The Board Game,0,0,0,0,0,0,0,0
1,1,True,171879,Kraftwagen,0,1,0,0,0,0,0,0
0,0,True,171889,Sawanna,0,0,0,0,0,0,0,0
1,1,True,171890,Best Treehouse Ever,0,0,0,1,0,0,0,0
1,1,True,171905,Orléans: Deluxe Edition,0,0,0,0,0,0,0,0
1,1,True,171908,El Grande Big Box,0,0,0,0,0,0,0,0
0,0,True,171950,Hands,0,0,0,0,0,0,0,0
1,1,True,171964,The Order of Vampire Hunters,1,0,0,0,0,0,0,0
0,0,True,171978,The Dwarves: The Duel,0,0,0,0,0,0,0,0
1,1,True,172006,Shadowstar Corsairs,0,1,0,0,0,0,0,0
0,0,True,172007,The Voting Game,0,0,0,0,0,0,0,0
1,1,True,172008,Critical Mass: Patriot vs Iron Curtain,0,0,0,0,0,0,0,0
1,1,True,172012,"7 Symbols, and 7 Nations",0,0,0,0,0,0,0,0
0,0,True,172032,Bottlecap Vikings,0,0,0,0,0,0,0,0
0,0,True,172033,Crab Stack,0,0,0,1,0,1,0,0
0,0,True,172035,Thumbs Up!,0,0,0,0,0,0,0,0
1,1,True,172047,The Others,1,0,0,0,0,0,0,0
0,0,True,172062,Fairytale Gloom,0,0,0,0,0,0,0,0
0,0,True,172063,Ring it!,0,0,0,0,0,0,0,0
0,0,True,172064,Rally Up!,0,0,0,0,0,0,0,0
0,0,True,172073,MammuZ,0,0,0,0,0,0,1,0
1,1,True,172081,Burgle Bros.,1,0,0,1,0,0,0,0
1,1,True,172088,Fliip Football,0,0,0,0,0,0,0,0
1,0,False,172118,Cave Pilot 55,0,0,0,0,0,0,0,0
1,1,True,172155,Ascension: Dawn of Champions,0,1,0,0,0,0,0,0
0,0,True,172158,Oath of the Brotherhood,0,0,0,0,0,0,0,0
1,1,True,172159,King's Champion,0,0,0,0,0,0,0,0
0,0,True,172162,Da Luigi,0,0,0,0,0,0,0,0
1,1,True,172164,Dohdles!,0,0,0,0,0,0,0,0
0,0,True,172166,Lumis: Der Pfad des Feuers,0,0,0,0,0,0,0,0
0,0,True,172168,Tschakka Lakka: Die rasante Würfeljagd nach dem Tempelschatz,0,0,0,0,0,0,0,0
1,1,True,172206,Bomarzo,0,1,0,0,0,0,0,0
0,1,False,172207,Unspeakable Words: Deluxe Edition,0,0,0,0,0,0,0,0
1,1,True,172220,Dungeons & Dragons: Temple of Elemental Evil Board Game,1,1,0,0,0,0,0,0
0,0,True,172225,Exploding Kittens,0,0,0,0,0,0,1,0
0,0,True,172235,Schrödinger's Cats,0,0,0,0,0,0,0,0
0,0,True,172237,UNO Dare!,0,0,0,0,0,0,0,0
0,0,True,172242,Exploding Kittens: NSFW Deck,0,0,0,0,0,0,1,0
0,0,True,172257,ZomBee,0,0,0,0,0,0,0,0
0,1,False,172278,Ether Wars,0,1,0,0,0,0,0,0
1,1,True,172287,Champions of Midgard,0,1,0,0,0,0,0,0
0,0,True,172307,The Game of Life (2013- Editions),0,0,0,0,0,0,0,0
1,1,True,172308,Broom Service,0,1,0,1,0,0,0,0
0,0,True,172309,Monster Trick,0,0,0,0,0,0,0,0
0,0,True,172310,Kakerlaloop,0,0,0,0,0,0,0,0
0,0,True,172312,Tausch Rausch,0,0,0,0,0,0,0,0
0,1,False,172325,Epoch: Early Inventors,0,0,0,0,0,0,0,0
0,0,True,172358,Master Fox,0,0,0,1,0,0,0,1
0,0,True,172362,Kenjin,0,1,0,0,0,0,0,0
1,1,True,172381,My Village,0,1,0,0,0,0,0,0
1,1,True,172382,Death Over The Kingdom,0,0,0,0,0,0,0,0
1,1,True,172385,Porta Nigra,0,1,0,0,0,0,0,0
1,1,True,172386,Mombasa,0,1,0,0,0,0,0,0
0,0,True,172410,Flea Market,0,0,0,0,0,0,0,0
1,1,True,172414,Ball's Bluff,0,0,1,0,0,0,0,0
1,0,False,172465,Tabletop Pathologic,0,0,0,0,0,0,0,0
0,0,True,172480,Roar! Catch the Monster,0,0,0,0,0,0,0,0
1,1,True,172484,Bestiary of Sigillum,0,0,0,0,0,0,0,0
1,1,True,172493,Tannenberg: The Introductory Game,0,0,1,0,0,0,0,0
1,1,True,172503,Mage Wars Academy,0,0,0,0,1,0,0,0
0,0,True,172506,Speed Snacks,0,0,0,0,0,0,0,0
0,1,False,172507,Mmm!,0,0,0,1,0,0,0,1
0,0,True,172509,Asterix & Obelix: Das große Abenteuer,0,0,0,0,0,0,0,0
0,0,True,172510,Asterix & Obelix: Mission Zaubertrank!,0,0,0,0,0,0,0,0
0,0,True,172517,Zmiennicy,0,0,0,0,0,0,0,0
1,1,True,172540,Dragoon,0,0,0,1,0,0,0,0
0,0,True,172542,Push a Monster,0,0,0,0,0,0,0,1
0,0,True,172543,Chef Alfredo,0,0,0,0,0,0,0,1
0,0,True,172546,Parfum,0,0,0,1,0,0,0,0
1,1,True,172547,Queen's Architect,0,1,0,0,0,0,0,0
1,0,False,172550,Harry Hopper,0,0,0,0,0,0,0,0
1,1,True,172552,Karmaka,1,1,0,0,0,0,0,0
0,0,True,172555,Loaded Questions Party,0,0,0,0,0,0,0,0
0,0,True,172557,Pretense,0,0,0,0,0,0,0,0
0,1,False,172558,Crashland,0,0,0,0,0,0,0,0
0,0,True,172559,Targets,0,0,0,0,0,0,0,0
0,0,True,172560,Piratoons,0,0,0,0,0,0,0,0
1,1,True,172563,Hemloch: Midnight Edition,0,0,0,0,0,0,0,0
0,0,True,172580,"The Vampire, the Elf & the Cthulhu",0,0,0,0,0,0,0,0
1,1,True,172584,Among Nobles,0,1,0,0,0,0,0,0
0,0,True,172596,Monster My Neighbor,0,0,0,0,0,0,0,0
0,1,False,172597,Theomachy: The Warrior Gods,0,0,0,0,0,0,0,0
0,0,True,172598,H.I.D.E.: Hidden Identity Dice Espionage,0,0,0,0,0,0,0,0
0,1,False,172599,Theomachy: The Ancients,0,0,0,0,0,0,0,0
0,0,True,172600,Dungeon Busters,0,0,0,0,0,0,1,0
1,1,True,172613,Pirates of the 7 Seas,0,1,0,1,0,0,0,0
0,0,True,172642,Dynamite: The Game,0,0,0,0,0,0,0,0
0,0,True,172662,Seven7s,0,0,0,0,0,0,0,0
0,0,True,172707,Z First Impact: Opus 1 Chapter 1,0,0,0,0,0,0,0,0
0,0,True,172729,The Game of Life: Despicable Me,0,0,0,0,0,0,0,0
1,1,True,172737,High Frontier (Third Edition),1,1,0,0,0,0,0,0
1,1,True,172818,Above and Below,1,0,0,0,0,0,0,0
0,0,True,172837,Dead Man's Chest,0,0,0,0,0,0,0,0
0,0,True,172866,Dragon Punch,0,0,0,0,0,0,0,0
0,1,False,172875,Drillit! A Fuga da Montanha de Cristal,0,0,0,0,0,0,0,0
1,1,True,172881,Quartz,0,0,0,0,0,0,0,0
1,1,True,172885,Blindes Huhn (Second Edition),0,0,0,0,0,0,0,0
1,1,True,172896,Don't Turn Your Back,0,0,0,0,0,0,0,0
1,1,True,172931,Outfoxed!,0,0,0,0,0,0,0,1
0,0,True,172932,Flashlights & Fireflies,0,0,0,0,0,0,0,0
1,1,True,172933,Dragonwood,0,0,0,1,0,0,0,0
0,0,True,172940,Suspend Junior,0,0,0,0,0,0,0,0
1,1,True,172965,Guards of Atlantis: Tabletop MOBA,0,1,0,0,0,0,0,0
1,1,True,172969,Pixel Tactics 5,0,0,0,0,0,0,0,0
1,1,True,172971,Crossing,0,0,0,1,0,0,1,0
0,0,True,172980,Double Mission: Beyond the Object,0,0,0,0,0,0,0,0
1,1,True,172994,Catan: Traveler – Compact Edition,0,0,0,0,0,0,0,0
1,1,True,172996,The King Is Dead,0,1,0,0,0,0,0,0
0,0,True,173003,Brix,0,0,0,0,0,0,0,0
0,0,True,173005,Gondola,0,0,0,0,0,0,0,0
0,0,True,173018,Grimslingers,0,0,0,0,0,0,0,0
1,1,True,173047,Nevermore,0,0,0,1,0,0,0,0
0,0,True,173057,Go Fish Yourself,0,0,0,0,0,0,0,0
1,1,True,173064,Leaving Earth,1,1,0,0,0,0,0,0
0,0,True,173074,Tales & Games: Little Red Riding Hood,0,0,0,0,0,0,0,1
0,0,True,173075,Disturbed Friends,0,0,0,0,0,0,0,0
1,1,True,173090,The Game,0,0,0,1,0,0,0,0
1,1,True,173092,Träxx,0,0,0,1,0,0,0,0
0,0,True,173093,WarQuest,0,0,0,0,0,0,0,0
1,1,True,173096,A Tale of Pirates,0,0,0,1,0,0,0,0
0,0,True,173100,Monsters' Tower,0,0,0,0,0,0,0,0
1,1,True,173101,Council of 4,0,1,0,0,0,0,0,0
1,1,True,173105,The Great War,0,0,1,0,0,0,0,0
1,1,True,173115,Monarch,0,0,0,0,0,0,0,0
1,1,True,173121,Pirato Poker,0,0,0,0,0,0,0,0
1,1,True,173156,Timeline Challenge,0,0,0,1,0,0,0,0
1,1,True,173200,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,0,0,0,0,0,0,1,0
0,1,False,173240,Fruit Picking,0,0,0,0,0,0,0,0
0,0,True,173253,Black Stories: Dark Tales Edition,0,0,0,0,0,0,0,0
1,1,True,173259,Fallen: Kickstarter Edition,0,0,0,0,0,0,0,0
1,1,True,173269,Aquarium,0,0,0,0,0,0,0,0
1,1,True,173270,Ogre / G.E.V.,0,0,0,0,0,0,0,0
0,0,True,173275,Ghostbusters: The Board Game,1,0,0,0,0,0,0,0
0,0,True,173291,Spit It Out!,0,0,0,0,0,0,0,0
0,0,True,173292,Cup-A-Cup,0,0,0,0,0,0,0,0
1,1,True,173294,DC Comics Dice Masters: War of Light,0,0,0,0,0,0,0,0
0,0,True,173302,News@11,0,0,0,0,0,0,0,0
1,1,True,173319,Lost Legacy: Second Chronicle – Vorpal Sword & Whitegold Spire,0,0,0,1,0,0,0,0
0,0,True,173336,Million Club,0,0,0,0,0,0,0,0
1,1,True,173337,Drachenhort,0,0,0,1,0,0,0,0
0,0,True,173338,Pollen,0,0,0,0,0,0,0,0
0,0,True,173341,Loopin' Chewie,0,0,0,0,0,0,0,1
0,0,True,173344,Booze Barons,0,0,0,0,0,0,0,0
1,1,True,173346,7 Wonders Duel,0,1,0,0,0,0,0,0
0,1,False,173372,Hawken: Real-Time Card Game – Sharpshooter vs. Bruiser,0,0,0,0,0,0,0,0
1,1,True,173374,Neuschwabenland,0,0,1,0,0,0,0,0
0,0,True,173389,Rush Hour Shift,0,0,0,0,0,0,0,0
0,1,False,173408,Legends of Empires,0,0,0,0,0,0,0,0
1,1,True,173441,Bring Your Own Book,0,0,0,0,0,0,1,0
1,1,True,173442,Empires: Age of Discovery,0,1,0,0,0,0,0,0
1,1,True,173452,Art of War: The Card Game,0,0,0,0,0,0,0,0
0,0,True,173460,Dark Dealings,0,0,0,0,0,0,0,0
1,1,True,173462,Dreary Hamlet,0,0,0,0,0,0,0,0
1,1,True,173486,Dune: The Dice Game,1,0,0,0,0,0,0,0
1,1,True,173504,"The Greatest Day: Sword, Juno, and Gold Beaches",0,0,1,0,0,0,0,0
1,1,True,173514,Meeple Quest,0,0,0,0,0,0,0,0
1,1,True,173536,2GM Tactics,0,0,1,0,0,0,0,0
1,1,True,173574,1836Jr,0,0,0,0,0,0,0,0
1,1,True,173634,The Red Dragon Inn 5: The Character Trove,0,0,0,0,0,0,0,0
0,0,True,173637,Monopoly:  80th Anniversary Edition,0,0,0,0,0,0,0,0
1,1,True,173648,Booty,0,1,0,1,0,0,0,0
1,1,True,173649,King Chocolate,0,1,0,0,0,1,0,0
0,0,True,173666,Renaissance Wars,0,0,0,0,0,0,0,0
1,1,True,173669,Backstab Card Game,0,0,0,0,0,0,0,0
0,0,True,173673,Legendary Showdown: Machines & Magic,0,0,0,0,0,0,0,0
0,0,True,173752,The Cookie,0,0,0,0,0,0,0,0
1,1,True,173755,Aquaducts,0,0,0,0,0,0,0,0
1,1,True,173759,Cauldron,0,1,0,1,0,0,0,0
1,1,True,173761,Telestrations After Dark,0,0,0,0,0,0,0,0
0,0,True,173770,Swamped,0,0,0,0,0,0,0,0
1,1,True,173776,Battle for Biternia,0,0,0,0,0,0,0,0
0,0,True,173784,Five Seals of Magic,0,0,0,0,0,0,0,0
0,0,True,173800,Adorable Pandaring,0,0,0,0,0,0,0,0
1,1,True,173804,Gruff,0,0,0,0,1,0,0,0
1,1,True,173805,Lobotomy,1,0,0,0,0,0,0,0
0,0,True,173875,Superfight: The Loot Crate Deck,0,0,0,0,0,0,0,0
0,0,True,173899,The Sherlock Holmes Puzzle Case,0,0,0,0,0,0,0,0
0,0,True,173931,Holy Roman Empire: The Thirty-Years War,0,0,1,0,0,0,0,0
0,1,False,174013,The End Is Nigh,0,0,0,0,0,0,0,0
1,1,True,174046,Dropzone Commander 2 Player Starter Set,0,0,0,0,0,0,0,0
0,0,True,174049,Sandcastles,0,0,0,0,0,0,0,0
0,0,True,174057,Kajko i Kokosz: Przygody Wojów,0,0,0,1,0,0,0,0
1,1,True,174064,Stratego Waterloo,0,1,0,0,0,0,0,0
0,0,True,174065,Pan tu nie stał! Demoludy,0,0,0,1,0,0,0,0
1,1,True,174078,Holmes: Sherlock & Mycroft,0,0,0,1,0,0,0,0
1,0,False,174093,Maze Racers,0,0,0,0,0,0,0,0
0,1,False,174128,Zambezi: The Expedition Game,0,0,0,0,0,0,0,0
0,0,True,174146,Batman: Road Trip,0,0,0,0,0,0,0,0
1,1,True,174155,Lignum,0,1,0,0,0,0,0,0
1,1,True,174182,Force of Will,0,0,0,0,1,0,0,0
0,1,False,174192,Daxu,0,0,0,0,0,0,0,0
0,1,False,174218,You're Fired!,0,0,0,0,0,0,0,0
1,1,True,174219,Time's Up! Kids,0,0,0,0,0,0,0,0
1,1,True,174226,Arctic Scavengers: Base Game+HQ+Recon,0,0,0,0,0,0,0,0
1,1,True,174231,Badlands: Outpost of Humanity,0,0,0,0,0,0,0,0
1,1,True,174243,Bridges to Nowhere,0,0,0,0,0,0,0,0
0,1,False,174252,Vampire Radar,0,0,0,0,0,0,0,0
1,1,True,174260,Waste Knights,1,1,0,0,0,0,0,0
1,1,True,174298,Napoleon's Last Gamble: Battles of the Hundred Days,0,0,1,0,0,0,0,0
1,1,True,174400,BattleCON: Wanderers of Indines,0,0,0,0,0,0,0,0
1,1,True,174402,Tide of Iron: Next Wave,0,0,1,0,0,0,0,0
0,0,True,174404,Robot X,0,0,0,0,0,0,0,0
1,1,True,174430,Gloomhaven,1,1,0,0,0,0,0,0
1,1,True,174431,Wipers Salient,0,0,1,0,0,0,0,0
1,1,True,174458,Baseball Highlights: 2045 – Deluxe Edition,0,0,0,0,0,0,0,0
0,0,True,174468,Guess Who? Shuffle,0,0,0,0,0,0,0,0
0,0,True,174476,10' to Kill,0,0,0,1,0,0,1,0
1,1,True,174491,Steam Court,0,0,0,0,0,0,0,0
1,1,True,174517,Versailles,0,0,0,0,0,0,0,0
1,1,True,174518,Ylandyss,0,0,0,0,0,0,0,0
1,1,True,174524,Saloon Tycoon,0,0,0,0,0,0,0,0
1,1,True,174529,Waterloo: Enemy Mistakes,0,0,1,0,0,0,0,0
1,1,True,174552,Adventure Time Card Wars: Lemongrab vs. Gunter,0,0,0,0,0,0,0,0
1,1,True,174556,Blücher,0,0,1,0,0,0,0,0
1,1,True,174570,Legendary Encounters: A Predator Deck Building Game,1,0,0,0,0,0,0,0
1,1,True,174584,Orcs Must Die! The Board Game: Order Edition,0,0,0,0,0,0,0,0
1,1,True,174610,Alien Frontiers: Big Box,0,0,0,0,0,0,0,0
0,0,True,174611,Ion: A Compound Building Game,0,0,0,1,0,0,0,0
1,1,True,174614,Apotheca,0,0,0,0,0,1,0,0
0,1,False,174618,Schäferstündchen,0,0,0,0,0,0,0,0
1,1,True,174646,Orcs Must Die! The Board Game: Unchained Edition,0,0,0,0,0,0,0,0
1,1,True,174660,New York 1901,0,0,0,1,0,0,0,0
1,1,True,174688,Radiant,0,0,0,0,0,0,0,0
0,0,True,174696,Hexx & Hopp,0,0,0,0,0,0,0,0
1,1,True,174744,Mogul,0,0,0,0,0,0,0,0
1,1,True,174785,Mare Nostrum: Empires,0,1,0,0,0,0,0,0
1,1,True,174802,VENOM Assault,0,0,0,0,0,0,0,0
1,1,True,174805,Champions of Hara,0,0,0,0,0,0,0,0
1,1,True,174837,Sol: Last Days of a Star,0,1,0,0,0,0,0,0
1,1,True,174852,Pandánte (Second Edition),0,0,0,0,0,0,0,0
0,0,True,174893,TROLL,0,0,0,0,0,0,0,0
0,0,True,174925,Mr. Game!,0,0,0,0,0,0,0,0
1,1,True,174926,Wizards of the Wild: Deluxe Edition,0,0,0,0,0,0,0,0
0,0,True,174927,Masterline,0,0,0,0,0,0,0,0
1,1,True,174943,Ninja Arena,0,0,0,0,0,0,0,0
1,1,True,174959,The First Jihad: The Rise of Islam 632-750,0,0,1,0,0,0,0,0
1,1,True,174973,Boss Monster 2: The Next Level,0,0,0,0,0,0,0,0
0,0,True,174975,"Take The ""A"" Chord",0,0,0,0,0,0,0,0
0,0,True,174988,4 en Letras,0,0,0,0,0,0,0,0
1,0,False,174990,Builders of Blankenburg,0,1,0,0,0,0,0,0
0,0,True,174991,JunKing,0,0,0,0,0,0,0,0
0,0,True,175023,Crows Overkill,0,0,0,0,0,0,0,0
0,0,True,175086,"San, Ni, Ichi",0,0,0,0,0,0,0,0
1,1,True,175088,Pharaoh's Gulo Gulo,0,0,0,0,0,0,0,1
0,0,True,175090,Game of Crowns,0,0,0,0,0,0,0,0
1,1,True,175095,Dawn of the Zeds (Third Edition),1,0,0,0,0,0,0,0
1,1,True,175117,Celestia,0,0,0,1,0,0,0,0
1,0,False,175121,Adventure Time Card Wars: Ice King vs. Marceline,0,0,0,0,0,0,0,0
0,0,True,175150,Casting,0,0,0,0,0,0,0,0
1,1,True,175155,Forbidden Stars,0,1,0,0,0,0,0,0
1,1,True,175177,Ogre: Objective 218,0,0,0,0,0,0,0,0
1,1,True,175199,Mottainai,0,1,0,0,0,0,0,0
1,1,True,175209,Darkness Comes Rattling,1,1,0,0,0,0,0,0
0,0,True,175221,Orphan Black: The Card Game,0,0,0,0,0,0,0,0
1,1,True,175222,Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons,0,0,0,0,0,0,0,0
1,1,True,175223,Valley of the Kings: Afterlife,0,1,0,0,0,0,0,0
0,0,True,175224,Rumpelstiltskin,0,0,0,0,0,0,0,0
1,1,True,175230,Crete 1941: Operation Mercury,0,0,1,0,0,0,0,0
1,1,True,175239,Machi Koro: Deluxe Edition,0,0,0,0,0,0,0,0
1,1,True,175254,Apocrypha Adventure Card Game: Box One – The World,1,0,0,0,0,0,0,0
0,0,True,175263,4 the Birds,0,0,0,0,0,0,0,0
0,0,True,175265,Piñata Party,0,0,0,0,0,0,0,0
0,0,True,175274,Labyrinth: The Paths of Destiny (Second Edition),0,0,0,0,0,0,0,0
1,1,True,175293,Trambahn,0,0,0,1,0,0,0,0
1,1,True,175307,Love Letter: Adventure Time,0,0,0,1,0,0,0,0
1,0,False,175313,AARRR!,0,0,0,0,0,0,0,0
1,1,True,175324,Fog of Love,1,0,0,0,0,0,0,0
1,1,True,175327,Wrathborne Champions,0,0,0,0,0,0,0,0
1,1,True,175334,The Undercity: An Iron Kingdoms Adventure Board Game,1,0,0,0,0,0,0,0
1,1,True,175360,W1815,0,0,1,0,0,0,0,0
0,0,True,175418,Aura,0,0,0,0,0,0,0,0
0,0,True,175458,Bad Beets,0,0,0,0,0,0,0,0
1,1,True,175464,Les Quatre-Bras & Waterloo 1815: The Empire's Final Blows,0,0,1,0,0,0,0,0
1,1,True,175468,Foe Hunters,0,0,0,0,0,0,0,0
0,0,True,175495,Titan Race,0,0,0,0,0,0,0,0
0,0,True,175496,Cauldron Quest,0,0,0,0,0,0,0,0
0,0,True,175497,Dinosaur Escape,0,0,0,0,0,0,0,0
0,0,True,175510,Soulfall,0,0,0,0,0,0,0,0
0,0,True,175512,A Chaotic Life!,0,0,0,0,0,0,0,0
0,0,True,175516,MoonQuake Escape,0,0,0,0,0,0,0,0
1,1,True,175541,Cuisine a la Card,0,0,0,1,0,0,0,0
1,1,True,175549,Salem 1692,0,0,0,0,0,0,1,0
0,0,True,175592,The Village Crone,0,0,0,0,0,0,0,0
1,1,True,175619,Prussia 20,0,0,0,0,0,0,0,0
0,0,True,175621,Epic Card Game,0,0,0,0,1,0,0,0
1,1,True,175626,Street Kings,0,0,0,0,0,0,0,0
1,1,True,175627,Mangaka: The Fast & Furious Game of Drawing Comics,0,0,0,0,0,0,0,0
0,0,True,175634,Get The Cheese!,0,0,0,0,0,0,0,0
1,1,True,175636,Dragon Keepers,0,0,0,1,0,0,0,0
1,1,True,175640,Vinhos Deluxe Edition,0,1,0,0,0,0,0,0
1,1,True,175689,Trenton 1776,0,0,1,0,0,0,0,0
1,1,True,175695,Minerva,0,1,0,0,0,0,0,0
1,1,True,175704,Racing Hedgehogs,0,0,0,0,0,0,0,0
1,1,True,175707,Apex Theropod Deck-Building Game: Exotic Predators Limited Edition,0,0,0,0,0,0,0,0
0,0,True,175730,Surviving: One month in,0,0,0,0,0,0,0,0
1,1,True,175735,Rocca Town,0,0,0,0,0,0,0,0
0,0,True,175739,Pictopia: Disney Edition,0,0,0,0,0,0,0,0
0,0,True,175742,Alien Wars,0,0,0,0,0,0,0,0
0,0,True,175755,The Lord of the Rings: Journey to Mordor,1,0,0,0,0,0,0,0
0,0,True,175763,Behind the Throne,0,0,0,0,0,0,0,0
0,0,True,175778,Zombies!!! Jr.,0,0,0,0,0,0,0,0
1,1,True,175824,Labyrinx,0,0,0,0,0,0,0,0
1,1,True,175845,Arcade,0,0,0,1,0,0,0,0
0,0,True,175846,Deck Building: The Deck Building Game,0,0,0,0,0,0,0,0
0,0,True,175848,Unpub: The Unpublished Card Game,0,0,0,0,0,0,0,0
0,0,True,175855,Epic Roll,0,0,0,0,0,0,0,0
0,0,True,175861,Meow,0,0,0,0,0,0,0,0
0,0,True,175864,Stratego Conquest,0,0,0,0,0,0,0,0
0,0,True,175867,[microfilms],0,0,0,0,0,0,0,0
0,0,True,175868,Metro 2033: Breakthrough,0,0,0,0,0,0,0,0
0,0,True,175878,504,0,1,0,0,0,0,0,0
0,0,True,175879,Ruddy Vikings,0,0,0,0,0,0,0,0
1,1,True,175914,Food Chain Magnate,0,1,0,0,0,0,0,0
0,0,True,175923,Hoagie,0,0,0,0,0,0,0,0
0,0,True,175924,Trash War,0,0,0,0,0,0,0,0
0,0,True,175961,Three Cheers for Master,1,1,0,0,0,0,0,0
1,1,True,175973,The Hunters A.D. 2114,1,0,0,0,0,0,0,0
0,0,True,175989,Pillars of Eternity: Lords of the Eastern Reach,0,0,0,0,0,0,0,0
0,0,True,176011,Wacky Challenge,0,0,0,0,0,0,0,0
0,0,True,176013,¡Abordaje!,0,0,0,0,0,0,0,0
1,1,True,176070,Magic Realm Light 30,0,0,0,0,0,0,0,0
0,0,True,176071,Sitting Ducks Deluxe,0,0,0,0,0,0,0,0
1,1,True,176083,Hit Z Road,1,0,0,0,0,0,0,0
1,1,True,176103,Shogun Big Box,0,0,0,0,0,0,0,0
1,1,True,176146,The Lamps Are Going Out,0,0,1,0,0,0,0,0
